690517,-989.2388305664062
691490,-980.3231811523438
693533,-972.15966796875
695987,-964.6259155273438
698264,-957.0467529296875
700311,-949.3736572265625
700417,-941.160888671875
700843,-932.9874877929688
702987,-925.817138671875
704739,-918.2843017578125
706099,-910.6213989257812
707461,-903.23291015625
709272,-896.212890625
711188,-889.3665771484375
712231,-882.0738525390625
713327,-874.8656616210938
714934,-868.0603637695312
715413,-861.0269165039062
717754,-854.9553833007812
719705,-848.5392456054688
720097,-841.857666015625
720169,-835.2787475585938
721858,-829.2264404296875
722237,-822.80419921875
724962,-817.5665283203125
744962,-828.2918701171875
745250,-821.9259033203125
745640,-815.5925903320312
748037,-810.2427978515625
748357,-804.1470336914062
753858,-801.779296875
753908,-795.8659057617188
755120,-789.8832397460938
755175,-784.1244506835938
756405,-778.3782348632812
758363,-773.2383422851562
758760,-767.6923217773438
758889,-762.1461791992188
758931,-756.72900390625
759269,-751.348876953125
761498,-746.7109375
762869,-741.4781494140625
764624,-736.7278442382812
784624,-747.0565185546875
785494,-741.61376953125
791993,-740.7659912109375
792959,-735.6190795898438
793231,-730.5720825195312
793593,-725.4700317382812
794518,-720.4586791992188
794660,-715.6057739257812
795488,-710.6521606445312
796682,-705.837158203125
797959,-701.2508544921875
798114,-696.6242065429688
798185,-692.04931640625
798937,-687.3013305664062
800071,-682.6493530273438
800966,-678.040771484375
802549,-673.8976440429688
809368,-673.6026000976562
811008,-669.5415649414062
811050,-665.319580078125
811856,-660.92919921875
813515,-657.0911865234375
814289,-652.76953125
815405,-648.6197509765625
816440,-644.5617065429688
816848,-640.5277099609375
817758,-636.52001953125
818971,-632.5503540039062
819955,-628.46484375
820004,-624.6734008789062
820820,-620.7167358398438
821493,-616.7220458984375
822536,-613.0595092773438
822612,-609.4366455078125
824373,-606.2067260742188
825328,-602.4258422851562
827013,-599.24951171875
827828,-595.548095703125
828923,-592.0067138671875
829091,-588.5452270507812
829266,-585.0759887695312
830143,-581.5065307617188
830239,-578.1534423828125
831183,-574.7852783203125
832001,-571.434326171875
833720,-568.4537353515625
834142,-565.1282348632812
834327,-561.8878784179688
834496,-558.66943359375
834892,-555.4188232421875
835045,-552.2941284179688
835260,-549.1397705078125
836803,-546.3351440429688
838164,-543.3223266601562
838416,-540.2747192382812
839518,-537.213623046875
839579,-534.2963256835938
841038,-531.6298217773438
841217,-528.7388305664062
842602,-526.055419921875
862602,-550.232177734375
862739,-547.2745361328125
862789,-544.3407592773438
867438,-543.677734375
867599,-540.7965087890625
869305,-538.1343383789062
870451,-535.2069091796875
872006,-532.6220092773438
872217,-529.821533203125
872407,-527.0357666015625
873261,-524.0950317382812
874463,-521.38818359375
877131,-519.31494140625
897131,-544.5960693359375
916768,-567.2821655273438
918062,-564.420166015625
919213,-561.5880126953125
920203,-558.7413330078125
921484,-556.02734375
922634,-553.2653198242188
923010,-550.5562744140625
926456,-549.9420776367188
927381,-547.208984375
928756,-544.546630859375
930243,-541.9293212890625
931466,-539.3603515625
931556,-536.7550659179688
932274,-534.0313720703125
932655,-531.4068603515625
932994,-528.7842407226562
934264,-526.3364868164062
934539,-523.762451171875
935561,-521.2001342773438
935818,-518.6945190429688
938834,-517.1950073242188
940017,-514.748046875
940151,-512.3198852539062
940978,-509.845458984375
945662,-509.0304260253906
946938,-506.6944274902344
947788,-504.1651306152344
955463,-505.27703857421875
967325,-508.95166015625
970149,-507.30914306640625
971923,-505.2492980957031
973372,-503.0044250488281
989092,-507.9095153808594
989912,-505.53656005859375
991003,-503.21807861328125
999311,-506.94537353515625
999446,-504.66650390625
1000366,-502.3830871582031
1000476,-500.1260070800781
1000884,-497.8317565917969
1001837,-495.53509521484375
1002143,-493.2674560546875
1002876,-490.90966796875
1003214,-488.6866149902344
1003550,-486.4788513183594
1003820,-484.2938232421875
1003911,-482.1888732910156
1006695,-480.76165771484375
1007979,-478.6461486816406
1008042,-476.6058044433594
1008200,-474.5144958496094
1008243,-472.4945373535156
1009496,-470.4545593261719
1010393,-468.37017822265625
1011647,-466.33941650390625
1012691,-464.2665710449219
1012786,-462.333740234375
1014098,-460.29974365234375
1015132,-458.273681640625
1016172,-456.2654724121094
1016506,-454.3138122558594
1017706,-452.3534240722656
1017935,-450.38922119140625
1018829,-448.4356384277344
1019068,-446.5651550292969
1021150,-445.0096435546875
1022055,-443.0621032714844
1022391,-441.1982116699219
1022635,-439.3435974121094
1023720,-437.4996032714844
1024009,-435.6228332519531
1025023,-433.74365234375
1025167,-431.995361328125
1025268,-430.210693359375
1025312,-428.4788818359375
1025608,-426.6620788574219
1025906,-424.8594665527344
1027134,-423.1318664550781
1027308,-421.43084716796875
1028133,-419.6324157714844
1030410,-418.361328125
1030758,-416.6296081542969
1031099,-414.9080810546875
1031185,-413.256591796875
1031286,-411.6198425292969
1032393,-409.98480224609375
1036726,-409.8414611816406
1037117,-408.1530456542969
1037542,-406.48712158203125
1037632,-404.89227294921875
1037932,-403.2626647949219
1038720,-401.5758056640625
1039720,-399.97650146484375
1039819,-398.3943786621094
1040748,-396.8165588378906
1040968,-395.2361755371094
1042434,-393.9496154785156
1043502,-392.4153137207031
1044234,-390.7720642089844
1045784,-389.4123229980469
1046578,-387.8188781738281
1049119,-386.8388671875
1049823,-385.2547302246094
1051194,-383.729248046875
1051932,-382.1412658691406
1052589,-380.50726318359375
1053668,-379.0043640136719
1054709,-377.52020263671875
1055478,-375.95343017578125
1056447,-374.46661376953125
1057242,-372.926025390625
1077242,-379.25
1077466,-377.7948303222656
1078400,-376.2463073730469
1078557,-374.8435363769531
1078685,-373.4111328125
1079201,-371.8607177734375
1079825,-370.2987060546875
1080900,-368.87530517578125
1082025,-367.4746398925781
1083064,-366.0251159667969
1083249,-364.65777587890625
1084160,-363.2349853515625
1084393,-361.8738708496094
1084688,-360.4847106933594
1085591,-359.08282470703125
1085804,-357.7091979980469
1085928,-356.3952941894531
1087144,-355.0863037109375
1090405,-354.6128845214844
1090453,-353.3480529785156
1090492,-352.0871887207031
1091014,-350.6353759765625
1091373,-349.3034362792969
1092186,-347.9333801269531
1093397,-346.65960693359375
1093616,-345.35693359375
1093646,-344.1337585449219
1093976,-342.8264465332031
1095225,-341.5823059082031
1095609,-340.3049621582031
1101916,-342.02398681640625
1102106,-340.77081298828125
1103506,-339.6071472167969
1104224,-338.2424621582031
1104890,-336.9742431640625
1105892,-335.7130432128906
1106503,-334.4138488769531
1107174,-333.13787841796875
1107887,-331.8554992675781
1109109,-330.68048095703125
1109963,-329.4584655761719
1110028,-328.3076171875
1110620,-327.0151672363281
1110905,-325.8164978027344
1111479,-324.53021240234375
1111592,-323.3927001953125
1112726,-322.27850341796875
1113468,-321.0092468261719
1113808,-319.83074951171875
1114116,-318.64813232421875
1114648,-317.41290283203125
1114797,-316.2956848144531
1116643,-315.32275390625
1116691,-314.23651123046875
1117237,-313.0020446777344
1118086,-311.86114501953125
1118178,-310.80377197265625
1118285,-309.73162841796875
1118957,-308.5335693359375
1119186,-307.4588623046875
1125703,-308.5767822265625
1126031,-307.4617004394531
1126993,-306.36065673828125
1127249,-305.2833557128906
1127767,-304.0924072265625
1128924,-303.0575866699219
1129005,-302.0198974609375
1129046,-301.0234680175781
1129357,-299.94061279296875
1132115,-299.3854064941406
1132697,-298.2447814941406
1133536,-297.1825256347656
1134083,-296.0188903808594
1135044,-294.9093933105469
1137819,-294.2739562988281
1138149,-293.25408935546875
1138797,-292.1164855957031
1139610,-291.0284729003906
1140210,-289.95733642578125
1141128,-288.88934326171875
1161128,-293.4546813964844
1161385,-292.43011474609375
1162021,-291.3299560546875
1162087,-290.37841796875
1163141,-289.3724365234375
1183141,-293.65765380859375
1184121,-292.62408447265625
1185129,-291.6706237792969
1185345,-290.6788330078125
1185974,-289.5995178222656
1187482,-288.9888000488281
1188012,-287.8875732421875
1188271,-286.87945556640625
1188872,-285.8077392578125
1189900,-284.8118896484375
1190695,-283.8433837890625
1191161,-282.7724914550781
1191673,-281.69586181640625
1192155,-280.61468505859375
1193161,-279.61248779296875
1193641,-278.51812744140625
1194426,-277.51080322265625
1195192,-276.5247497558594
1195315,-275.6402587890625
1196378,-274.6686096191406
1196600,-273.79534912109375
1197202,-272.82647705078125
1197481,-271.88922119140625
1198141,-270.9012145996094
1198494,-270.0126647949219
1199395,-269.0446472167969
1200233,-268.0931396484375
1200663,-267.10577392578125
1201378,-266.1322021484375
1202190,-265.1869201660156
1202335,-264.3329162597656
1202937,-263.3388671875
1203002,-262.51507568359375
1203259,-261.6376953125
1203805,-260.7090759277344
1208228,-260.8134460449219
1208818,-259.8558654785156
1209233,-258.9023742675781
1209288,-258.0963439941406
1209766,-257.14434814453125
1210209,-256.2099609375
1210725,-255.29806518554688
1210843,-254.49986267089844
1211516,-253.6088104248047
1213334,-253.03427124023438
1221248,-254.0430908203125
1221411,-253.2646026611328
1221458,-252.48309326171875
1222089,-251.55584716796875
1222358,-250.73291015625
1222606,-249.90924072265625
1223424,-249.01849365234375
1223723,-248.21238708496094
1224616,-247.35037231445312
1225077,-246.46646118164062
1225540,-245.5670166015625
1226010,-244.69302368164062
1226900,-243.8416290283203
1228435,-243.24293518066406
1228530,-242.49217224121094
1229252,-241.62977600097656
1229949,-240.78707885742188
1230651,-239.97012329101562
1231009,-239.21389770507812
1231593,-238.3759765625
1231862,-237.64590454101562
1232409,-236.7841339111328
1233167,-235.9346466064453
1233607,-235.09254455566406
1233841,-234.3660430908203
1234570,-233.55780029296875
1235396,-232.7957763671875
1237051,-232.25180053710938
1237312,-231.5032958984375
1237402,-230.79647827148438
1237619,-230.04379272460938
1239262,-229.42315673828125
1240621,-228.760498046875
1241200,-227.96202087402344
1241254,-227.2796173095703
1241883,-226.45993041992188
1242605,-225.6659393310547
1242826,-224.9332275390625
1243566,-224.12924194335938
1244255,-223.33544921875
1244973,-222.5133514404297
1245611,-221.7528076171875
1246387,-220.9897003173828
1246938,-220.19451904296875
1247884,-219.50721740722656
1248639,-218.7460479736328
1249327,-217.99403381347656
1250158,-217.23753356933594
1250592,-216.44891357421875
1250820,-215.75218200683594
1251860,-215.0339813232422
1252005,-214.37989807128906
1252593,-213.62051391601562
1253396,-212.87451171875
1253501,-212.2563018798828
1253623,-211.60739135742188
1254307,-210.86317443847656
1255060,-210.11891174316406
1255178,-209.51441955566406
1255745,-208.76734924316406
1255883,-208.13461303710938
1256397,-207.4188995361328
1257835,-206.82705688476562
1260096,-206.42019653320312
1261695,-205.87808227539062
1262588,-205.181884765625
1263442,-204.4608154296875
1263578,-203.86141967773438
1264040,-203.13453674316406
1264842,-202.4273223876953
1265781,-201.75498962402344
1265912,-201.145751953125
1266059,-200.52406311035156
1266129,-199.94276428222656
1266545,-199.238037109375
1267252,-198.5463409423828
1267535,-197.92657470703125
1268158,-197.2213134765625
1268280,-196.64332580566406
1268949,-195.9521484375
1270555,-195.47972106933594
1271301,-194.82656860351562
1272062,-194.17611694335938
1272137,-193.61672973632812
1272828,-192.94277954101562
1273084,-192.3742218017578
1273911,-191.71530151367188
1273955,-191.17593383789062
1274759,-190.4996337890625
1294759,-193.65245056152344
1295416,-192.97694396972656
1296373,-192.33352661132812
1296661,-191.7258758544922
1297280,-191.0669403076172
1297883,-190.4059295654297
1298935,-189.82310485839844
1299577,-189.17477416992188
1299878,-188.61468505859375
1300285,-187.9210968017578
1300892,-187.25474548339844
1300990,-186.71133422851562
1301738,-186.06089782714844
1302840,-185.49378967285156
1303496,-184.84506225585938
1303921,-184.20367431640625
1304000,-183.6666259765625
1304619,-183.03465270996094
1305700,-182.4751434326172
1305980,-181.89874267578125
1306641,-181.26295471191406
1306868,-180.7138214111328
1306965,-180.19137573242188
1307523,-179.561767578125
1307666,-179.01870727539062
1308406,-178.41033935546875
1308688,-177.84767150878906
1308937,-177.2809295654297
1309807,-176.763671875
1311526,-176.41354370117188
1311965,-175.9783935546875
1312425,-175.37728881835938
1313106,-174.75411987304688
1313328,-174.20936584472656
1313814,-173.6173858642578
1314026,-173.09120178222656
1314050,-172.6122589111328
1314815,-172.03465270996094
1315553,-171.45074462890625
1315785,-170.91876220703125
1316478,-170.33181762695312
1316588,-169.86077880859375
1316813,-169.33331298828125
1316986,-168.82931518554688
1317574,-168.2579345703125
1318164,-167.69114685058594
1318279,-167.19760131835938
1319046,-166.6035919189453
1319092,-166.14854431152344
1319341,-165.6204071044922
1319802,-165.0208740234375
1320363,-164.47396850585938
1320419,-164.01112365722656
1320556,-163.53305053710938
1321096,-162.97328186035156
1321284,-162.4917449951172
1321449,-161.99179077148438
1322109,-161.4420166015625
1322609,-160.89520263671875
1322714,-160.43634033203125
1323399,-159.88101196289062
1323537,-159.41526794433594
1324349,-158.88583374023438
1325222,-158.3563995361328
1325934,-157.8305206298828
1326818,-157.32168579101562
1326984,-156.8535919189453
1327740,-156.3098602294922
1327859,-155.86744689941406
1328565,-155.3489532470703
1328788,-154.88182067871094
1328998,-154.3983612060547
1329600,-153.86289978027344
1330014,-153.3244171142578
1330846,-152.80560302734375
1331132,-152.32582092285156
1331895,-151.7786865234375
1332585,-151.25282287597656
1333297,-150.73252868652344
1334311,-150.2855224609375
1334477,-149.8694610595703
1335235,-149.34515380859375
1335483,-148.88426208496094
1336077,-148.3814697265625
1336429,-147.94479370117188
1337027,-147.4317169189453
1337881,-146.9353790283203
1338632,-146.43771362304688
1339340,-145.9319305419922
1339628,-145.4734344482422
1340156,-144.9830780029297
1340854,-144.46310424804688
1341445,-143.97218322753906
1342062,-143.4576416015625
1342233,-143.03030395507812
1354794,-144.66317749023438
1355449,-144.1567840576172
1355786,-143.73175048828125
1356386,-143.24908447265625
1376386,-147.2466278076172
1376670,-146.82382202148438
1386807,-147.99256896972656
1387401,-147.49095153808594
1387507,-147.0818634033203
1387608,-146.67373657226562
1387735,-146.2562713623047
1388245,-145.75950622558594
1388900,-145.244384765625
1389049,-144.83447265625
1389680,-144.3335723876953
1390363,-143.88528442382812
1390922,-143.40176391601562
1391398,-142.9221649169922
1392052,-142.4450225830078
1394763,-142.2805938720703
1395417,-141.7772674560547
1395579,-141.36474609375
1395700,-140.9612274169922
1396208,-140.478759765625
1396306,-140.0887451171875
1396341,-139.71786499023438
1396456,-139.31832885742188
1397141,-138.82887268066406
1398534,-138.50717163085938
1408033,-139.5323944091797
1409017,-139.08209228515625
1409759,-138.603759765625
1412314,-138.4381866455078
1412508,-138.0433349609375
1412582,-137.67254638671875
1432582,-146.30392456054688
1433478,-145.86337280273438
1434331,-145.39987182617188
1434458,-145.00048828125
1434696,-144.59320068359375
1434795,-144.2060089111328
1435428,-143.7390899658203
1435543,-143.37060546875
1436254,-142.91909790039062
1436403,-142.5444793701172
1438292,-142.3102569580078
1438402,-141.94517517089844
1439165,-141.46458435058594
1439737,-141.00833129882812
1440003,-140.5885009765625
1440611,-140.1143341064453
1440738,-139.72999572753906
1441700,-139.31600952148438
1442867,-138.92808532714844
1443077,-138.5470428466797
1443180,-138.17710876464844
1463180,-146.6030731201172
1463844,-146.16151428222656
1464442,-145.72508239746094
1464691,-145.32969665527344
1464972,-144.92697143554688
1465827,-144.4813232421875
1468424,-144.38079833984375
1471103,-144.25303649902344
1471334,-143.8732452392578
1471420,-143.4983673095703
1472193,-143.0720672607422
1473244,-142.67938232421875
1473427,-142.3095245361328
1473496,-141.9493408203125
1474213,-141.51669311523438
1477347,-141.48297119140625
1478170,-141.0988311767578
1479007,-140.67697143554688
1479623,-140.23219299316406
1479781,-139.864501953125
1481656,-139.56333923339844
1483609,-139.28741455078125
1483921,-138.90756225585938
1484626,-138.48345947265625
1489601,-138.7329559326172
1493083,-138.7237548828125
1493362,-138.34144592285156
1493929,-137.91122436523438
1495088,-137.52117919921875
1495194,-137.1671142578125
1496084,-136.73931884765625
1496693,-136.31951904296875
1496757,-135.98858642578125
1497828,-135.5780487060547
1498877,-135.2452392578125
1499226,-134.87001037597656
1499799,-134.45025634765625
1500112,-134.0851287841797
1500749,-133.69207763671875
1501669,-133.2914581298828
1502870,-132.9757843017578
1503195,-132.60256958007812
1506637,-132.68893432617188
1506844,-132.337158203125
1507410,-131.92388916015625
1508139,-131.53872680664062
1508171,-131.21533203125
1508309,-130.8835906982422
1508465,-130.5421905517578
1509191,-130.14749145507812
1510788,-129.8411865234375
1511496,-129.44482421875
1512492,-129.0662841796875
1513445,-128.68455505371094
1514358,-128.28245544433594
1514590,-127.97288513183594
1515590,-127.59756469726562
1515684,-127.28019714355469
1516613,-126.89994049072266
1519367,-126.86603546142578
1519638,-126.52669525146484
1520209,-126.11785888671875
1520904,-125.73040008544922
1521830,-125.36402893066406
1522432,-124.98799133300781
1523210,-124.603759765625
1523871,-124.21333312988281
1524139,-123.88028717041016
1524432,-123.52598571777344
1525243,-123.16911315917969
1526327,-122.83668518066406
1527032,-122.4596939086914
1527212,-122.13023376464844
1527481,-121.78937530517578
1528078,-121.42198944091797
1528979,-121.0412368774414
1529101,-120.73136138916016
1529134,-120.43433380126953
1529732,-120.05831909179688
1532504,-120.04905700683594
1532963,-119.66653442382812
1533581,-119.29790496826172
1534446,-118.96296691894531
1534643,-118.64441680908203
1535146,-118.2718505859375
1536169,-117.94245910644531
1536703,-117.57583618164062
1537565,-117.19746398925781
1538636,-116.86485290527344
1539699,-116.5602035522461
1539836,-116.27658081054688
1540748,-115.923583984375
1541314,-115.55516815185547
1541409,-115.25489807128906
1542017,-114.88220977783203
1542137,-114.58688354492188
1542633,-114.22314453125
1543114,-113.85897064208984
1545451,-113.73119354248047
1546060,-113.38693237304688
1546271,-113.07246398925781
1546396,-112.77005767822266
1546524,-112.46887969970703
1546569,-112.18101501464844
1547174,-111.8159408569336
1552855,-112.36211395263672
1553164,-112.0660400390625
1553908,-111.69879913330078
1554542,-111.3414535522461
1556828,-111.19676971435547
1557607,-110.85884857177734
1558478,-110.51213836669922
1559314,-110.1621322631836
1560011,-109.8160171508789
1560325,-109.50127410888672
1560476,-109.2119369506836
1560718,-108.90054321289062
1561428,-108.5498275756836
1562383,-108.21947479248047
1563095,-107.86864471435547
1564744,-107.67420196533203
1565413,-107.33033752441406
1566193,-107.02494812011719
1566993,-106.6782455444336
1567253,-106.37476348876953
1568079,-106.04300689697266
1568800,-105.68643951416016
1569387,-105.36068725585938
1569999,-105.026611328125
1570078,-104.76066589355469
1570954,-104.44342041015625
1571607,-104.09400939941406
1574800,-104.16400909423828
1575876,-103.87752532958984
1576480,-103.54700469970703
1577321,-103.21453857421875
1577545,-102.92631530761719
1597545,-105.7911605834961
1601913,-105.9847183227539
1602546,-105.65703582763672
1603207,-105.33570861816406
1603408,-105.05513000488281
1604315,-104.72252655029297
1605188,-104.38510131835938
1605872,-104.06571960449219
1606553,-103.74923706054688
1606901,-103.49278259277344
1607450,-103.15928649902344
1608362,-102.83027648925781
1609094,-102.52617645263672
1609887,-102.2052001953125
1610620,-101.87657165527344
1610991,-101.59339141845703
1614224,-101.61650848388672
1614387,-101.37298583984375
1614417,-101.12391662597656
1634417,-104.2013931274414
1635253,-103.88827514648438
1635536,-103.6256103515625
1635577,-103.37677001953125
1636172,-103.05486297607422
1636907,-102.74967193603516
1637907,-102.45602416992188
1638728,-102.1578369140625
1639851,-101.88383483886719
1640090,-101.63160705566406
1640417,-101.34644317626953
1640721,-101.0702896118164
1641576,-100.76776123046875
1647924,-101.23304748535156
1648252,-100.96067810058594
1648872,-100.6383056640625
1668872,-103.1532211303711
1672198,-103.2881088256836
1672328,-103.03334045410156
1672406,-102.78353118896484
1673025,-102.46015167236328
1673298,-102.18158721923828
1674483,-101.93907928466797
1674656,-101.67015075683594
1674990,-101.40190887451172
1675697,-101.08377838134766
1676078,-100.81092834472656
1676585,-100.4885025024414
1676803,-100.22883605957031
1679379,-100.18756866455078
1679910,-99.881591796875
1680319,-99.61492156982422
1681100,-99.2873306274414
1681447,-99.02529907226562
1681489,-98.7791748046875
1682196,-98.46664428710938
1689875,-99.14088439941406
1690108,-98.89927673339844
1690816,-98.58863067626953
1690974,-98.34829711914062
1691104,-98.10482788085938
1691246,-97.8526840209961
1692105,-97.5409164428711
1709820,-99.33154296875
1710743,-99.03990936279297
1711615,-98.76355743408203
1711679,-98.52357482910156
1711866,-98.26742553710938
1712692,-97.98406219482422
1712739,-97.7541275024414
1712776,-97.52360534667969
1713585,-97.22074890136719
1733585,-100.95246124267578
1734405,-100.65808868408203
1734655,-100.39935302734375
1734738,-100.16281127929688
1735466,-99.85771942138672
1736166,-99.56023406982422
1736470,-99.29944610595703
1737307,-98.98995208740234
1738131,-98.69059753417969
1738446,-98.43334197998047
1738748,-98.16455078125
1739535,-97.86236572265625
1739740,-97.62529754638672
1740580,-97.32975006103516
1760580,-103.4307861328125
1760986,-103.18038177490234
1761144,-102.94313049316406
1762187,-102.67749786376953
1762830,-102.39634704589844
1763794,-102.10331726074219
1763944,-101.86703491210938
1764652,-101.5838394165039
1765339,-101.299560546875
1768172,-101.2569808959961
1768525,-101.00543975830078
1769172,-100.72802734375
1789172,-104.1942367553711
1790045,-103.93147277832031
1790144,-103.68854522705078
1790473,-103.42321014404297
1790508,-103.1942138671875
1790575,-102.95940399169922
1791355,-102.65625
1791944,-102.36054992675781
1792177,-102.10635375976562
1812177,-105.79606628417969
1812366,-105.55438995361328
1813022,-105.27654266357422
1833022,-107.45904541015625
1833077,-107.22028350830078
1834183,-106.943603515625
1834578,-106.6858901977539
1834632,-106.44881439208984
1848678,-107.83164978027344
1849482,-107.5400390625
1869482,-113.9401626586914
1889482,-119.87969970703125
1909482,-126.91190338134766
1909688,-126.65373992919922
1909921,-126.39962005615234
1911036,-126.1294174194336
1931036,-128.55636596679688
1931814,-128.26600646972656
1932847,-127.97467041015625
1933707,-127.69316864013672
1934095,-127.42755126953125
1934219,-127.17103576660156
1934319,-126.9223861694336
1935052,-126.62867736816406
1935351,-126.37471008300781
1936335,-126.07198333740234
1956335,-132.06680297851562
1976335,-137.93630981445312
1976417,-137.67550659179688
1976587,-137.4057159423828
1996587,-143.2575225830078
1997589,-142.97296142578125
1997744,-142.70712280273438
2017744,-151.7241668701172
2037744,-160.14683532714844
2038937,-159.84768676757812
2058937,-165.8567657470703
2060149,-165.5648956298828
2060230,-165.2895965576172
2060554,-165.00367736816406
2080554,-174.19815063476562
2081086,-173.8982391357422
2081416,-173.59495544433594
2081631,-173.3097381591797
2081841,-173.01437377929688
2101841,-182.11331176757812
2102164,-181.81228637695312
2103339,-181.5128173828125
2103798,-181.20989990234375
2104569,-180.93414306640625
2104720,-180.63467407226562
2124720,-189.80018615722656
2126053,-189.5017852783203
2146053,-198.54551696777344
2147100,-198.23561096191406
2147410,-197.9205322265625
2147655,-197.60789489746094
2148712,-197.29249572753906
2149926,-196.95945739746094
2151029,-196.63027954101562
2171029,-205.53379821777344
2172287,-205.21600341796875
2172809,-204.9020538330078
2173974,-204.5840606689453
2174046,-204.2762451171875
2174413,-203.9561004638672
2194413,-212.6892852783203
2195011,-212.3772735595703
2196370,-212.0459747314453
2216370,-220.23619079589844
2216772,-219.9138946533203
2236772,-228.92138671875
2236870,-228.5955352783203
2238408,-228.290771484375
2238777,-227.9600830078125
2240114,-227.6429443359375
2240340,-227.3149871826172
2241837,-226.9972686767578
2242203,-226.66830444335938
2242633,-226.3465118408203
2243132,-226.02464294433594
2244401,-225.7116241455078
2245708,-225.39524841308594
2247112,-225.08290100097656
2267112,-235.06130981445312
2268539,-234.75160217285156
2268927,-234.42034912109375
2288927,-243.09107971191406
2289653,-242.77081298828125
2290351,-242.44863891601562
2292086,-242.15090942382812
2292281,-241.820068359375
2292401,-241.48133850097656
2292947,-241.15296936035156
2294737,-240.85240173339844
2295104,-240.5144805908203
2295209,-240.18617248535156
2296887,-239.88320922851562
2298333,-239.5725555419922
2318333,-247.5425567626953
2338333,-254.27899169921875
2340123,-253.99639892578125
2340733,-253.6768341064453
2341278,-253.34996032714844
2361278,-261.9375
2363027,-261.6432189941406
2364854,-261.3578796386719
2366821,-261.0697021484375
2386821,-269.3981628417969
2406821,-277.6781921386719
2426821,-285.1978759765625
2429069,-284.91796875
2429780,-284.5828552246094
2429907,-284.21185302734375
2430588,-283.876220703125
2431271,-283.54156494140625
2432277,-283.2145690917969
2452277,-291.1913757324219
2453215,-290.86126708984375
2473215,-298.4878845214844
2473807,-298.1304626464844
2474693,-297.787109375
2477244,-297.5361633300781
2479727,-297.28521728515625
2499727,-305.11932373046875
2500811,-304.78424072265625
2501445,-304.4175109863281
2503976,-304.1595764160156
2504480,-303.7892761230469
2504535,-303.4072570800781
2506870,-303.1339111328125
2507015,-302.7541198730469
2527015,-310.4714050292969
2527324,-310.08489990234375
2527713,-309.7085266113281
2528988,-309.39141845703125
2531271,-309.1288146972656
2531566,-308.7520446777344
2551566,-316.1046447753906
